"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"01/28/2017","Fernando Caro","https://skdb.fandom.com/wiki/Fernando_Caro","Death","2017"
"01/29/1985","Jorge José Sagredo","https://skdb.fandom.com/wiki/Jorge_Jos%C3%A9_Sagredo","Death","1985"
"01/29/1985","Carlos Alberto Topp Collins","https://skdb.fandom.com/wiki/Carlos_Alberto_Topp_Collins","Death","1985"
"01/29/2002","Stephen Wayne Anderson","https://skdb.fandom.com/wiki/Stephen_Wayne_Anderson","Death","2002"
"01/29/2009","Shojiro Nishimoto","https://skdb.fandom.com/wiki/Shojiro_Nishimoto","Death","2009"
"01/29/2020","Esteban Lorenzo Duarte","https://skdb.fandom.com/wiki/Esteban_Lorenzo_Duarte","Death","2020"
"01/31/1949","Victor Awwad","https://skdb.fandom.com/wiki/Victor_Awwad","Death","1949"
"01/31/2006","Ralph Andrews","https://skdb.fandom.com/wiki/Ralph_Andrews","Death","2006"
"01/31/2007","Eli Stutzman","https://skdb.fandom.com/wiki/Eli_Stutzman","Death","2007"
"01/31/2013","Harry Greenwell","https://skdb.fandom.com/wiki/Harry_Greenwell","Death","2013"
"","Andrew Hellman","https://skdb.fandom.com/wiki/Andrew_Hellman","Death","1844"
"","William Schmidt","https://skdb.fandom.com/wiki/William_Schmidt","Death","1990"
"","Sergey Anoiko","https://skdb.fandom.com/wiki/Sergey_Anoiko","Death","2006"
"01/02/1981","Peter Sutcliffe","https://skdb.fandom.com/wiki/Peter_Sutcliffe","Capture","1981"
"01/02/2000","Tommy Lynn Sells","https://skdb.fandom.com/wiki/Tommy_Lynn_Sells","Capture","2000"
"01/02/2003","Anthony Hardy","https://skdb.fandom.com/wiki/Anthony_Hardy","Capture","2003"
"01/03/1964","Akira Nishiguchi","https://skdb.fandom.com/wiki/Akira_Nishiguchi","Capture","1964"
"01/03/1964","Steven Washington","https://skdb.fandom.com/wiki/Steven_Washington","Capture","1964"
"01/03/1985","Mark Cunningham","https://skdb.fandom.com/wiki/Mark_Cunningham","Capture","1985"
"01/04/1888","William Kelly","https://skdb.fandom.com/wiki/William_Kelly","Capture","1888"
"01/04/1888","Kate Kelly","https://skdb.fandom.com/wiki/Kate_Kelly","Capture","1888"
"01/04/1888","William Kelly Jr.","https://skdb.fandom.com/wiki/William_Kelly_Jr.","Capture","1888"
"01/04/1888","Kit Kelly","https://skdb.fandom.com/wiki/Kit_Kelly","Capture","1888"
"01/04/2010","Ronald Janssen","https://skdb.fandom.com/wiki/Ronald_Janssen","Capture","2010"
"01/05/1990","Arthur Shawcross","https://skdb.fandom.com/wiki/Arthur_Shawcross","Capture","1990"
"01/05/1995","Gen Sekine","https://skdb.fandom.com/wiki/Gen_Sekine","Capture","1995"
"01/05/2008","Gary Hilton","https://skdb.fandom.com/wiki/Gary_Hilton","Capture","2008"
"01/06/1982","James Winkles","https://skdb.fandom.com/wiki/James_Winkles","Capture","1982"
"01/06/1998","Franklin Alix","https://skdb.fandom.com/wiki/Franklin_Alix","Capture","1998"
"01/06/1999","Samuel Sidyno","https://skdb.fandom.com/wiki/Samuel_Sidyno","Capture","1999"
"01/06/2001","Daisuke Mori","https://skdb.fandom.com/wiki/Daisuke_Mori","Capture","2001"
"01/06/2016","Andrés Castillo","https://skdb.fandom.com/wiki/Andr%C3%A9s_Castillo","Capture","2016"
"01/07/1992","Masakatsu Nishikawa","https://skdb.fandom.com/wiki/Masakatsu_Nishikawa","Capture","1992"
"01/07/1999","Gustavo Adolfo Morales","https://skdb.fandom.com/wiki/Gustavo_Adolfo_Morales","Capture","1999"
"01/07/2022","Juan Arreola-Murillo","https://skdb.fandom.com/wiki/Juan_Arreola-Murillo","Capture","2022"
"01/08/1892","Fritz Erbe","https://skdb.fandom.com/wiki/Fritz_Erbe","Capture","1892"
"01/08/1892","Dorothee Buntrock","https://skdb.fandom.com/wiki/Dorothee_Buntrock","Capture","1892"
"01/08/1980","Jurn Norris","https://skdb.fandom.com/wiki/Jurn_Norris","Capture","1980"
"01/08/1982","John Paul Phillips","https://skdb.fandom.com/wiki/John_Paul_Phillips","Capture","1982"
"01/08/2002","Joshua Andrews","https://skdb.fandom.com/wiki/Joshua_Andrews","Capture","2002"
"01/08/2010","Baekuni","https://skdb.fandom.com/wiki/Baekuni","Capture","2010"
"01/09/1992","William Suff","https://skdb.fandom.com/wiki/William_Suff","Capture","1992"
"01/10/1884","Hugo Schenk","https://skdb.fandom.com/wiki/Hugo_Schenk","Capture","1884"
"01/10/1934","William Bayly","https://skdb.fandom.com/wiki/William_Bayly","Capture","1934"
"01/10/1977","Waldo Grant","https://skdb.fandom.com/wiki/Waldo_Grant","Capture","1977"
"01/10/2022","Singhraj Nagar","https://skdb.fandom.com/wiki/Singhraj_Nagar","Capture","2022"
